                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.00317,                0.96834,                      1,                0.38221,             0.00018739,             0.00018739,             0.00018739
                    152,                0.00265,                0.96834,                      1,                0.38191,             0.00018385,             0.00018385,             0.00018385
                    153,                0.00291,                0.96834,                      1,                0.38242,             0.00018032,             0.00018032,             0.00018032
                    154,                0.00303,                0.97207,                      1,                0.38112,             0.00017679,             0.00017679,             0.00017679
                    155,                0.00234,                0.97393,                      1,                0.38135,             0.00017325,             0.00017325,             0.00017325
                    156,                0.00219,                0.96648,                      1,                0.38398,             0.00016972,             0.00016972,             0.00016972
                    157,                0.00299,                 0.9702,                      1,                0.38176,             0.00016618,             0.00016618,             0.00016618
                    158,                0.00502,                0.96648,                      1,                0.38505,             0.00016265,             0.00016265,             0.00016265
                    159,                0.00412,                 0.9702,                      1,                0.38222,             0.00015911,             0.00015911,             0.00015911
                    160,                0.00225,                0.97207,                      1,                0.38027,             0.00015558,             0.00015558,             0.00015558
                    161,                0.00191,                0.97765,                      1,                0.37965,             0.00015205,             0.00015205,             0.00015205
                    162,                0.00146,                0.97765,                      1,                0.37978,             0.00014851,             0.00014851,             0.00014851
                    163,                0.00175,                0.97579,                      1,                0.37958,             0.00014498,             0.00014498,             0.00014498
                    164,                0.00188,                0.97765,                      1,                0.37978,             0.00014144,             0.00014144,             0.00014144
                    165,                0.00191,                0.97765,                      1,                0.38041,             0.00013791,             0.00013791,             0.00013791
                    166,                0.00169,                 0.9702,                      1,                0.38171,             0.00013437,             0.00013437,             0.00013437
                    167,                0.00238,                 0.9702,                      1,                0.38171,             0.00013084,             0.00013084,             0.00013084
                    168,                 0.0009,                0.97207,                      1,                0.38165,             0.00012731,             0.00012731,             0.00012731
                    169,                0.00133,                 0.9702,                      1,                0.38178,             0.00012377,             0.00012377,             0.00012377
                    170,                 0.0033,                0.97207,                      1,                 0.3806,             0.00012024,             0.00012024,             0.00012024
                    171,                0.00149,                0.97207,                      1,                0.38128,              0.0001167,              0.0001167,              0.0001167
                    172,                0.00161,                0.96834,                      1,                0.38189,             0.00011317,             0.00011317,             0.00011317
                    173,                0.00193,                0.96648,                      1,                0.38283,             0.00010963,             0.00010963,             0.00010963
                    174,                0.00145,                0.96834,                      1,                0.38247,              0.0001061,              0.0001061,              0.0001061
                    175,                0.00159,                 0.9702,                      1,                0.38165,             0.00010257,             0.00010257,             0.00010257
                    176,                 0.0014,                0.97393,                      1,                0.38122,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    177,                0.00133,                0.97393,                      1,                0.38059,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    178,                0.00107,                0.96834,                      1,                0.38217,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    179,                0.00269,                0.96834,                      1,                 0.3823,             8.8429e-05,             8.8429e-05,             8.8429e-05
